RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
710,South Africa,2015,Population density,45.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",45.8
728,South Sudan,2015,Population density,19.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.8
724,Spain,2015,Population density,92.4,"Including Canary Islands, Ceuta and Melilla.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",92.4
144,Sri Lanka,2015,Population density,340.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",340.3
275,State of Palestine,2015,Population density,745.0,Including East Jerusalem.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",745.0
729,Sudan,2015,Population density,21.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.6
740,Suriname,2015,Population density,3.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.7
752,Sweden,2015,Population density,24.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",24.2
756,Switzerland,2015,Population density,207.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",207.1
760,Syrian Arab Republic,2015,Population density,104.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",104.5
762,Tajikistan,2015,Population density,59.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",59.6
764,Thailand,2015,Population density,137.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",137.6
626,Timor-Leste,2015,Population density,81.1,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",81.1
768,Togo,2015,Population density,137.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",137.4
772,Tokelau,2015,Population density,121.2,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",121.2
776,Tonga,2015,Population density,163.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",163.3
780,Trinidad and Tobago,2015,Population density,284.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",284.6
788,Tunisia,2015,Population density,74.4,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",74.4
792,Türkiye,2015,Population density,103.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",103.5
795,Turkmenistan,2015,Population density,12.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.3
796,Turks and Caicos Islands,2015,Population density,38.5,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",38.5
798,Tuvalu,2015,Population density,362.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",362.6
800,Uganda,2015,Population density,187.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",187.6
804,Ukraine,2015,Population density,77.6,Including Crimea.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",77.6
784,United Arab Emirates,2015,Population density,125.5,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",125.5
826,United Kingdom,2015,Population density,268.7,"Refers to the United Kingdom of Great Britain and Northern Ireland. For statistical purposes, the data for United Kingdom do not include Anguilla, Bermuda, British Virgin Islands, Cayman Islands, Channel Islands, Falkland Islands (Malvinas), Gibraltar, Isle of Man, Montserrat, Saint Helena, Turks and Caicos Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",268.7
834,United Rep. of Tanzania,2015,Population density,59.3,Including Zanzibar.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",59.3
