RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
392,Japan,2020,Population mid-year estimates for males (millions),60.88,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",60.88
400,Jordan,2020,Population mid-year estimates for males (millions),5.67,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.67
398,Kazakhstan,2020,Population mid-year estimates for males (millions),9.12,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.12
404,Kenya,2020,Population mid-year estimates for males (millions),25.78,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",25.78
296,Kiribati,2020,Population mid-year estimates for males (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
414,Kuwait,2020,Population mid-year estimates for males (millions),2.67,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.67
417,Kyrgyzstan,2020,Population mid-year estimates for males (millions),3.16,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.16
418,Lao People's Dem. Rep.,2020,Population mid-year estimates for males (millions),3.69,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.69
428,Latvia,2020,Population mid-year estimates for males (millions),0.88,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.88
422,Lebanon,2020,Population mid-year estimates for males (millions),2.75,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.75
426,Lesotho,2020,Population mid-year estimates for males (millions),1.11,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.11
430,Liberia,2020,Population mid-year estimates for males (millions),2.53,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.53
434,Libya,2020,Population mid-year estimates for males (millions),3.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.37
438,Liechtenstein,2020,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
440,Lithuania,2020,Population mid-year estimates for males (millions),1.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.32
442,Luxembourg,2020,Population mid-year estimates for males (millions),0.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.32
450,Madagascar,2020,Population mid-year estimates for males (millions),14.15,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",14.15
454,Malawi,2020,Population mid-year estimates for males (millions),9.42,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.42
458,Malaysia,2020,Population mid-year estimates for males (millions),16.99,Including Sabah and Sarawak.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.99
462,Maldives,2020,Population mid-year estimates for males (millions),0.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.3
466,Mali,2020,Population mid-year estimates for males (millions),10.72,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.72
470,Malta,2020,Population mid-year estimates for males (millions),0.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.27
584,Marshall Islands,2020,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
474,Martinique,2020,Population mid-year estimates for males (millions),0.17,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.17
478,Mauritania,2020,Population mid-year estimates for males (millions),2.20,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.2
480,Mauritius,2020,Population mid-year estimates for males (millions),0.64,"Including Agalega, Rodrigues and Saint Brandon.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.64
484,Mexico,2020,Population mid-year estimates for males (millions),61.59,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",61.59
583,Micronesia (Fed. States of),2020,Population mid-year estimates for males (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
492,Monaco,2020,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
496,Mongolia,2020,Population mid-year estimates for males (millions),1.64,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.64
499,Montenegro,2020,Population mid-year estimates for males (millions),0.31,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.31
500,Montserrat,2020,Population mid-year estimates for males (millions),0.00,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
504,Morocco,2020,Population mid-year estimates for males (millions),18.48,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",18.48
508,Mozambique,2020,Population mid-year estimates for males (millions),15.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",15.29
104,Myanmar,2020,Population mid-year estimates for males (millions),26.61,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.61
516,Namibia,2020,Population mid-year estimates for males (millions),1.20,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.2
520,Nauru,2020,Population mid-year estimates for males (millions),0.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
524,Nepal,2020,Population mid-year estimates for males (millions),13.98,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.98
528,Netherlands,2020,Population mid-year estimates for males (millions),8.66,"For statistical purposes, the data for Netherlands do not include Aruba, Bonaire, Sint Eustatius and Saba, Curaçao, and Sint Maarten (Dutch part).","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.66
540,New Caledonia,2020,Population mid-year estimates for males (millions),0.14,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.14
554,New Zealand,2020,Population mid-year estimates for males (millions),2.51,"For statistical purposes, the data for New Zealand do not include Cook Islands, Niue, and Tokelau.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.51
558,Nicaragua,2020,Population mid-year estimates for males (millions),3.33,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.33
562,Niger,2020,Population mid-year estimates for males (millions),12.34,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",12.34
566,Nigeria,2020,Population mid-year estimates for males (millions),105.24,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",105.24
570,Niue,2020,Population mid-year estimates for males (millions),0.00,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
807,North Macedonia,2020,Population mid-year estimates for males (millions),1.05,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.05
580,Northern Mariana Islands,2020,Population mid-year estimates for males (millions),0.03,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
578,Norway,2020,Population mid-year estimates for males (millions),2.71,Including Svalbard and Jan Mayen Islands.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.71
512,Oman,2020,Population mid-year estimates for males (millions),2.82,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.82
586,Pakistan,2020,Population mid-year estimates for males (millions),114.82,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",114.82
585,Palau,2020,Population mid-year estimates for males (millions),0.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
591,Panama,2020,Population mid-year estimates for males (millions),2.15,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.15
598,Papua New Guinea,2020,Population mid-year estimates for males (millions),5.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.04
600,Paraguay,2020,Population mid-year estimates for males (millions),3.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.32
604,Peru,2020,Population mid-year estimates for males (millions),16.50,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",16.5
